CustomerID,propensity_whole_life_cluster0,propensity_term_life_cluster1
CUST01293,0.9998684105442347,
CUST01294,0.9999942414640336,0.998172078268029
CUST01295,0.9985948971462066,1.7726213364926915e-08
CUST01296,,2.934907524685835e-05
CUST01297,0.9999775896504791,0.9998397459074446
CUST01298,0.9999863188923629,0.020422116405098164
CUST01299,0.9999332985863985,0.121940652399633
CUST01300,0.9998769900610214,0.9957423241392332
CUST01301,0.9999931920562756,0.9999955912981556
CUST01302,0.9846364587707395,1.5211868696914576e-09
CUST01303,0.9999927337038189,0.005671939975058039
CUST01304,0.9999952475428013,0.9999968934272444
CUST01305,0.9996119336799874,0.9991981406127408
CUST01306,0.9999699978804211,0.9970806278469695
CUST01307,0.9999837861367687,0.9998769996671428
CUST01308,0.9999917225328251,0.303475490961709
CUST01309,0.999997780236801,0.999999999318091
CUST01310,0.9999736255807233,0.034418644569886546
CUST01311,0.9071061052530442,1.4272361252230204e-08
CUST01312,0.999017051124799,0.034506298832237284
CUST01313,0.9996935476257792,2.209030544663657e-05
CUST01314,0.9999965664094758,0.9999191930951598
CUST01315,0.9999969839808766,0.9999999935953505
CUST01316,0.9999362867534327,
CUST01317,0.99998164510362,
CUST01318,0.9998376929721666,0.9989914767324959
CUST01319,0.996621577759941,0.9999995573374535
CUST01320,0.9999857970094664,0.9999998762530746
CUST01321,0.9986334682004285,
CUST01322,0.999947961479102,0.00043949882020187416
CUST01323,0.9996312313582336,4.805759669493259e-10
CUST01324,,3.551499092160736e-11
CUST01325,0.9998821814200048,4.361819707131154e-05
CUST01326,0.9999603864949361,0.9999902223559614
CUST01327,,0.8531568626537034
CUST01328,0.9996773323266905,8.328641664492527e-09
CUST01329,0.9999897257674537,
CUST01330,0.9997888782130075,4.218679310188363e-07
CUST01331,0.988499713987971,5.54341207342857e-11
CUST01332,0.9999754252475337,0.9984708658267913
CUST01333,0.9999715050767377,0.9992471414097258
CUST01334,0.9999994468751472,
CUST01335,0.9942084550766558,3.239020968221166e-11
CUST01336,0.9998416664550264,0.9991604469316433
CUST01337,0.9999837903158163,0.9887483697350684
CUST01338,0.9998989977858757,0.013385616343863456
CUST01339,0.9999804859388797,0.0001802332761441647
CUST01340,0.9999947353104831,0.9999999973862972
CUST01341,0.9754564930756792,2.776476036123488e-11
CUST01342,0.999915947992596,4.9591588636011014e-05
CUST01343,0.9960357857479053,4.194852252755751e-07
CUST01344,0.9999935849631715,0.9999997814262696
CUST01345,,3.972979104956277e-09
CUST01346,0.9999407319889368,0.021009913100272372
CUST01347,0.9999143211572777,1.9628286183768448e-05
CUST01348,0.9999922984864763,0.017540407184649207
CUST01349,0.9998770423944933,1.1384482083679004e-06
CUST01350,0.9992562609313328,0.9909175707129451
CUST01351,0.9976141470920143,2.0490361017106348e-05
CUST01352,0.9999124681975878,0.0008761941149143943
CUST01353,0.9997606357082697,4.566923168606942e-05
CUST01354,0.9999795905054246,0.6933480571981772
CUST01355,0.999968012252913,7.234192772664762e-06
CUST01356,0.826261321102263,3.0359304631903213e-10
CUST01357,0.9999967939813311,0.9999999761660757
CUST01358,0.9999530545657562,0.9997564078000393
CUST01359,0.9988949896049615,
CUST01360,0.99997867324969,0.9999999923841837
CUST01361,0.9999019350716425,0.687733889402871
CUST01362,0.9999773205917368,0.9999999820131494
CUST01364,0.9999232212797001,1.2679059204892252e-05
CUST01365,0.999991951177677,0.9997572238007575
CUST01366,,4.69679413325616e-06
CUST01367,0.999950813093533,
CUST01368,0.9999983261938433,0.999999999964559
CUST01369,0.9998931333693191,0.01701073229481564
CUST01370,0.999926625896355,
CUST01371,0.9999747977879838,
CUST01372,0.9999866639326578,
CUST01373,0.9999890373957191,0.9999999924041415
CUST01374,0.9997487841183147,
CUST01375,0.9994857271904086,
CUST01376,0.9996621651498496,1.1019781935929106e-05
CUST01377,0.007235053842260939,4.981211148025865e-09
CUST01378,0.9999579029787377,0.9999999192448149
CUST01379,0.9999753142554761,0.9999997162341757
CUST01380,0.9992933285633427,
CUST01381,0.9993850371431351,7.233552018319119e-08
CUST01382,0.9999497847074958,0.9999858623698137
CUST01383,0.17515606920247687,4.51538646181827e-08
CUST01384,0.9999975281683731,0.9999975537833244
CUST01385,0.9999863821689965,0.04536195800255682
CUST01386,0.9999981766272528,0.9999999982903722
CUST01387,0.9998680694195249,0.9999999656205766
CUST01388,0.9827999522652676,0.0006358135721743732
CUST01389,0.9997719674692506,1.2333617053129667e-09
CUST01390,0.0504995562596558,1.2871415268783276e-09
CUST01391,0.9999850815299361,0.9987673390386623
CUST01392,0.999980207677291,
CUST01393,0.9999937743879864,0.9999999908502183
CUST01394,0.9979279905378068,1.94461514014018e-07
CUST01395,0.9999887845699956,
CUST01396,0.9999656976282688,0.9707406134704479
CUST01397,0.9818704938404977,1.9146060003326923e-09
CUST01398,0.9998650433160989,0.9831660315425848
CUST01399,0.9999766344188791,0.014011851530525716
CUST01400,0.9977702847916949,9.849547646279916e-08
CUST01401,0.9999973591234568,
CUST01402,0.9999937246816879,0.9999949360373676
CUST01403,0.9999822768508051,
CUST01404,0.9998229531407401,2.5670394747012967e-05
CUST01405,0.9997518005651586,0.0016344389151779568
CUST01407,0.9466285732865503,3.1642456672266163e-10
CUST01408,0.9983710836149075,
CUST01409,0.9999081028983595,3.7511620462694555e-07
CUST01410,0.9999400438895883,
CUST01411,0.9998798276559325,0.00044845391412579266
CUST01412,0.9998482808348538,
CUST01413,,0.9999999774804867
CUST01414,0.0007529545882591113,3.5063660301337913e-07
CUST01415,,0.99999948512247
CUST01416,0.9999967138882121,0.999964435243271
CUST01417,0.9999678937367593,0.001963417201727012
CUST01418,0.9988359972967741,1.7882461483113297e-08
CUST01419,,5.081532596904414e-09
CUST01420,0.9999483833022161,0.999999990205629
CUST01421,0.9999752735122994,0.00033910440743394266
CUST01422,0.9999649849136469,0.0896948063111173
CUST01423,0.9999605369285133,
CUST01424,0.9999804062535276,0.9507252581601998
CUST01425,0.9999771650686096,0.9999999637008423
CUST01426,0.9999156420931569,0.9999994134908128
CUST01427,,0.9999999862073574
CUST01428,0.9997652689646356,1.7817103479519427e-05
CUST01429,0.999998216414381,0.9999999808151508
CUST01430,0.9996809270443568,0.04702899040576701
CUST01431,0.9999883376308191,0.9986673513759007
CUST01432,0.9998342799170629,0.9999999797853143
CUST01433,0.9999893502451279,0.00968786253672575
CUST01434,0.9998505775214201,0.04503347500349986
CUST01435,,0.0013598422454529741
CUST01436,0.9999765246724442,0.9999999821392017
CUST01437,0.9760591542626188,6.336925058789718e-10
CUST01438,0.03764818530113677,3.3396606043842274e-07
CUST01439,0.9576723657254824,6.788602577834942e-09
CUST01440,0.9999922359871881,0.9995559897145373
CUST01441,0.9998048038261319,0.9999996545038871
CUST01442,0.9975445149254187,6.594594353877465e-09
CUST01443,0.9999948542765968,0.11604794737219294
CUST01444,0.9997345575949962,0.0001495665321851751
CUST01445,0.999082327063203,2.219842142304012e-07
CUST01446,0.9869728095879682,9.090827731245492e-09
CUST01447,0.999968845306109,0.9889475015497424
CUST01448,0.9999451138320139,0.9940213649258631
CUST01449,0.9999817816190611,0.9990406622866539
CUST01450,0.955657868991949,
CUST01451,0.9983199365766158,7.617887914940021e-08
CUST01452,0.996946000313652,3.9580625773530965e-10
CUST01453,0.9999910087737696,0.9999999578878092
CUST01454,0.999966044555925,0.9999995656489172
CUST01455,0.9853262179158445,3.570599886751115e-05
CUST01456,0.9999933240633875,
CUST01457,0.9999592437175105,0.03613353891266829
CUST01458,0.9999932192739158,0.9999465306847246
CUST01459,0.9999799547018472,0.9999999967836719
CUST01460,0.9999900623040792,0.18133166741038492
CUST01461,0.9999803174522199,0.9999992131690474
CUST01462,0.9993072239894787,1.4933222794012058e-06
CUST01463,0.9948653158123407,3.1334615098585194e-09
CUST01464,0.9999830375070818,0.9999999238637378
CUST01465,0.9999896723233026,0.9999999662406465
CUST01466,0.9999881750875675,0.9996885694322422
CUST01467,0.9999991519617764,0.9999999772500309
CUST01468,0.9998589154715214,
CUST01469,0.9999508319063575,
CUST01470,1.6686914299689685e-05,2.206190403008069e-14
CUST01471,0.999925268194003,3.649586654958498e-05
CUST01472,0.037321770317685014,2.525325291443186e-08
CUST01473,0.12853728054965982,2.1397418112670887e-08
CUST01474,0.9930055846146476,0.00024053760364481936
CUST01475,0.9994059584649879,8.073815626721558e-08
CUST01476,0.9999741340589522,0.9997149109092698
CUST01477,0.9985534637498988,
CUST01478,0.999987240075205,
CUST01479,0.9999809141702484,0.9999999620609598
CUST01480,,4.787723079132546e-08
CUST01481,0.999907571550232,0.9999837426020395
CUST01483,0.9999759174792794,
CUST01484,,0.9934507515632203
CUST01485,0.9999575417002112,0.9992868661049077
CUST01486,0.2579785439909502,8.281153814822461e-14
CUST01487,0.9999863363538799,
CUST01488,0.9992394729457413,1.2625598348572207e-05
CUST01489,0.9999283318289549,
CUST01490,0.9999796651237735,0.9999985141802382
CUST01491,0.9998802464257802,
CUST01492,0.9999433900572843,0.9999924261656954
CUST01493,0.9999333914639673,
CUST01494,0.9999529233906433,0.999999997797266
CUST01495,0.9991909320649668,0.9999990300281227
CUST01496,0.999924117717434,
CUST01497,0.9981679377778342,2.553433718573491e-07
CUST01498,0.9999528933519117,
CUST01499,0.9999886223456724,
CUST01500,0.9979634521880508,3.0869247357999405e-06
CUST01501,0.5764991128632914,4.595739018513582e-14
CUST01502,0.9999831140322194,0.999999974575073
CUST01503,0.9999956890433579,0.999999673278212
CUST01504,0.9990469913966101,1.240515263376902e-10
CUST01505,0.9924626081894866,2.7935354600282986e-11
CUST01506,0.9995997173480863,4.3706577538620976e-07
CUST01507,0.9999992649655141,0.9999999664770947
CUST01508,0.9999736058772093,0.9908567203684874
CUST01509,0.9999060312341689,0.118892202372922
CUST01510,0.9998434988157427,2.1808251147725418e-05
CUST01511,0.9999879122371524,0.9994785839018367
CUST01512,0.9998854770627555,0.9488266910592873
CUST01513,0.9983648598888442,6.197377099346374e-08
CUST01514,0.9996948035181207,0.17839497582379382
CUST01515,0.999986482587957,
CUST01516,0.9999736839026033,0.00015246711442061512
CUST01517,0.9999996187140751,
CUST01518,0.9999641566022105,0.042337000005892675
CUST01519,0.9997698024813466,4.038290591818354e-06
CUST01520,0.9999956432965879,
CUST01521,0.9902249663285773,8.755417481205072e-12
CUST01522,0.9970704856266657,0.0946829684848226
CUST01523,0.9999408968400447,0.5344439543403322
CUST01524,0.004246618674372161,1.2466836956629295e-09
CUST01525,0.9998099503483693,0.06845470575324963
CUST01526,0.9999253252787077,4.178285369272418e-08
CUST01527,0.9995833916286992,7.9227299231152e-11
CUST01528,0.9999793956042348,
CUST01529,0.9999147849967566,
CUST01530,0.9999461930999464,0.026011237160197723
CUST01531,0.9999472584610648,0.46789439866777716
CUST01532,0.007657519729863034,1.4498950609781537e-08
CUST01533,0.9994148591272567,1.2240806695931974e-10
CUST01534,0.9999812674576568,
CUST01535,0.9999373088425775,
CUST01536,0.9998651205468986,0.00588829909960955
CUST01537,0.007525791672642337,
CUST01538,0.9999997688406624,0.9999999999267222
CUST01539,0.9972505434474954,
CUST01540,0.005341518163852194,
CUST01541,0.9999710082056463,0.00037211680736294736
CUST01542,0.9936845876601679,1.369971405569585e-09
CUST01543,,0.9517932933599603
CUST01544,0.9999807811143636,0.9999956590381005
CUST01545,0.9999131361392523,0.999933170142086
CUST01546,0.9956381806323763,1.6380767805398758e-07
CUST01547,0.8314890879792619,
CUST01548,0.9999685803106908,0.9999999459386459
CUST01549,0.9998674673105691,6.4464962614476996e-09
CUST01550,0.9995944835615768,5.7655080618658394e-08
CUST01551,0.9996492138172397,0.9615131494915097
CUST01552,0.99996832594378,0.036213061687892616
CUST01553,,0.9848557361699888
CUST01554,0.9999947119749801,
CUST01555,0.999970826732719,0.9994277387457812
CUST01556,0.9999891074406357,0.9873175519671652
CUST01557,0.9998674382156802,0.002970933504437114
CUST01558,0.9955227349111885,
CUST01559,0.9995099628438754,0.9999999905172668
CUST01560,0.9999904590166422,0.9999997278812497
CUST01561,0.9999799987127982,0.9990470811976329
CUST01562,,0.1549184544912988
CUST01563,0.9999649682814185,
CUST01564,0.999924936068909,0.9999991419042218
CUST01565,0.99837230851,0.005655930393631066
CUST01566,0.999994204107581,
CUST01567,,0.9963125357502727
CUST01568,0.9998451437826766,0.0008113775281458127
CUST01569,,0.1446639785424617
CUST01570,0.9999447432846974,7.911059486088558e-08
CUST01571,0.9999376964736805,0.999999919191984
CUST01572,0.9999878266382582,0.9993320424875995
CUST01573,0.9993277637805609,0.0007949243170904948
CUST01574,0.9998761153547292,0.9999089325294674
CUST01575,0.9995034362692023,1.6591065902034032e-07
CUST01576,0.99795000431876,0.00016721813013190456
CUST01577,0.9972092237594337,0.0002229344339179436
CUST01578,,1.902806601697244e-11
CUST01579,0.9999953522554097,0.9999980747270792
CUST01580,0.005858938892438552,2.852461115117612e-10
CUST01581,0.9954250591064883,1.0411305630766438e-08
CUST01582,0.999992237938031,0.9999999373269565
CUST01583,0.9999988716017308,0.9999999526431136
CUST01584,,5.070669204788032e-12
CUST01585,0.9998737629418798,0.011081087991542178
CUST01586,0.9999095927799984,0.9999999132152286
CUST01587,0.9998379528369127,0.9999103977658798
CUST01588,0.9990310200959501,
CUST01589,0.9975731832999851,1.9448242840683683e-09
CUST01590,0.9980792273061868,
CUST01591,0.9999830724197888,0.04741946687667435
CUST01592,0.9999470235976179,0.9999998525547458
CUST01593,0.9999698933065873,
CUST01594,0.9999816457955064,0.026865911019897225
CUST01595,0.9975560690793694,3.020219318618301e-11
CUST01596,0.9967176985341416,7.244929458887535e-07
CUST01597,0.999916445836865,0.992971324078554
CUST01598,0.9999963756856147,0.9998110724406196
CUST01599,0.999906534305905,0.20823553326232222
CUST01600,0.999998072528263,0.9999999879397451
CUST01601,0.9999893754262255,
CUST01602,0.9992560672522406,3.653859490682454e-09
CUST01603,0.9999886449036336,0.9999139973873475
CUST01604,0.9977456461468907,
CUST01605,0.9999101711156211,0.998906915069064
CUST01606,0.9997961504014335,0.00844142982211353
CUST01607,0.9999392704408229,
CUST01608,0.9999947851719427,0.999999997377361
CUST01609,0.99998206609425,
CUST01610,0.9998841821859392,0.010649070995576687
CUST01611,0.9999305496758977,0.018939365388038882
CUST01612,,9.151864322178793e-13
CUST01613,0.9999929546610304,0.9996948362767885
CUST01614,0.9999311940222918,
CUST01615,0.9896431562802683,2.615919141735692e-09
CUST01616,0.9997004099528413,0.17645064237313457
CUST01617,0.9999426447233744,
CUST01618,0.9971234049098071,1.0280246876486922e-08
CUST01619,0.9993171941482941,
CUST01620,0.9999731271252945,0.8185251895842287
CUST01621,0.9999983931029659,
CUST01622,0.9994093059668572,0.03365050659245062
CUST01623,,5.236692328770951e-05
CUST01624,0.9999869328589891,0.9999999978785834
CUST01625,0.9998288660498597,2.1815531064637178e-08
CUST01626,0.9998506955222167,
CUST01627,0.9999971459010797,0.9999999925312769
CUST01628,0.9999738092825864,0.9976055809400317
CUST01629,0.9999872911141489,0.016642169639672716
CUST01630,0.9999720528391629,0.08838925259906608
CUST01631,0.9979433223287414,4.2749863204442433e-07
CUST01632,0.9999909674854065,0.8796154709045275
CUST01633,0.9992473882263436,0.9996045410248228
CUST01634,0.9999933713900903,0.9999999897654598
CUST01635,0.9999773913368367,0.036017607705767736
CUST01636,0.9999712081316701,0.9999999882559519
CUST01637,0.9999814072980366,0.018481555358329013
CUST01638,0.19706991153934275,1.2770544258400553e-09
CUST01639,0.999968798334335,0.9996383806210714
CUST01640,0.9998420997536149,0.003380125509788648
CUST01641,0.9996554020352956,3.063744251159366e-08
CUST01642,0.9999889366797955,0.07166628171569853
CUST01643,0.9999986553290134,0.9999999998246605
CUST01644,0.9999919013050856,0.9999979748938997
CUST01645,0.9901941447423428,1.2743766398258092e-11
CUST01646,0.9999630199397591,0.9980682503181892
CUST01647,0.9999065230015056,2.1244817874434148e-05
CUST01648,0.9997621799974874,0.1153748645391938
CUST01649,0.9999928795208611,0.050225156355767867
CUST01650,,0.9987116586281534
CUST01651,0.9999876702166689,0.9658119808730823
CUST01652,0.010857641021143581,6.652171395437515e-06
CUST01653,0.9893013551763595,3.7599226221051397e-07
CUST01654,0.9999963182952852,0.9999999998153384
CUST01655,0.9992898636419424,2.097836341620932e-08
CUST01656,0.999993549518287,0.7243561988734523
CUST01657,0.9993906020125973,1.0933379995289385e-06
CUST01658,0.9999927233827047,
CUST01659,0.9999371351353468,
CUST01660,0.9999687623275259,0.00025043837926888785
CUST01661,0.9999953799322676,
CUST01662,0.9999874430744955,0.9988326356468962
CUST01664,0.9997998473708325,0.010142632491859902
CUST01665,0.004019168425446358,
CUST01666,0.9999458537339241,
CUST01667,0.9998729260815025,0.2680516817120297
CUST01668,0.9999830026265643,0.07052401845254787
CUST01669,,0.9993579993171617
CUST01670,0.9763977971030285,9.212948970420996e-09
CUST01671,0.9999876083912451,0.9999999217257803
CUST01672,0.0041537246308642325,1.2418397236417701e-10
CUST01673,0.9999767294947539,0.9992573915365541
CUST01674,0.9997940044521971,0.00023013850008664873
CUST01675,0.9999016628656963,0.9999686921117843
CUST01676,0.999995141823748,
CUST01677,0.9999881246556747,
CUST01678,0.9969221895228152,3.921907490436973e-08
CUST01679,0.9999686051047076,0.9969866246912611
CUST01680,0.9999529690125811,0.06489109047069691
CUST01681,0.9986604052005577,0.0005549862821715856
CUST01682,0.9989941212083375,0.03462749421001625
CUST01683,0.9999949164755285,0.9999999457124126
CUST01684,0.9999913400567148,0.9996165343803469
CUST01685,0.9959640096162515,0.002309355716270856
CUST01686,0.9836177173688072,2.464591865341806e-09
CUST01687,0.9996745306433309,0.9957653390418665
CUST01688,0.9999788331156731,0.9993378642259291
CUST01689,0.9999730886868312,0.9999998450986913
CUST01690,0.999963672161138,0.9999999927328578
CUST01691,0.9999209699469279,0.000890220891323312
CUST01692,0.9999645795373772,5.309648140880872e-06
CUST01693,0.9999820605711663,0.021626830751103967
CUST01694,0.9996419610655786,0.0008000579067628226
CUST01695,0.9999370395730136,0.991658056881388
CUST01696,0.9996924588618677,9.652147275639089e-05
CUST01697,0.9997968359067748,0.9904729309410897
CUST01698,0.9999928049745279,0.999997269104544
CUST01699,0.9890484193986832,2.2553858926375834e-07
CUST01700,0.9999925044558403,7.595663675439562e-05
CUST01701,0.345370542682279,5.610168468667475e-13
CUST01702,0.9999268466650943,0.9982640793407099
CUST01703,0.7261492247092273,
CUST01704,0.9991810326229119,1.4258485906514152e-06
CUST01705,0.999328600877475,8.503162828540752e-07
CUST01706,0.9999913084181007,
CUST01707,,0.9441443191931835
CUST01708,0.9999797505561637,0.016685797488172685
CUST01709,0.9138636873349544,4.5481190859020163e-10
CUST01710,0.9999786682361161,
CUST01711,0.9999225563825436,
CUST01712,0.989639325635267,4.3391216926476396e-08
CUST01713,0.9999801917841372,1.0034950236193347e-07
CUST01714,0.9998751723539082,0.9825176715850708
CUST01715,0.9999337027654753,0.02521778404996552
CUST01716,0.9999874515949554,
CUST01717,0.9999213388755562,0.0009257236816141977
CUST01718,0.9999819997172089,0.9998625875036965
CUST01719,0.991999532940392,
CUST01720,0.9999764318102521,0.9999514936497628
CUST01721,0.9999300874066498,
CUST01722,0.9999479082089665,0.9995968106126525
CUST01723,,7.612885046769184e-05
CUST01724,0.9999958690319315,0.999999978034076
CUST01725,0.9999820663064991,7.054199040597632e-09
CUST01726,0.9986762824044649,5.509975761626144e-06
CUST01727,0.9999847090019883,0.99874113808952
CUST01728,0.9952479557264349,1.5186450662391774e-08
CUST01729,0.9999124603164717,0.06716737669507232
CUST01730,0.9278296545801497,5.0414129027733394e-17
CUST01731,0.9999548424678967,0.9999998037967136
CUST01732,0.9998477803899327,3.059633023472875e-05
CUST01733,0.982158584503983,6.0985752243799e-08
CUST01734,,2.648281597849537e-16
CUST01735,0.9807780746724096,2.8411687539431704e-08
CUST01736,0.9998585559535451,0.016868191306117223
CUST01737,,1.8784396210090217e-10
CUST01738,0.9933106340053747,0.0013788535822524914
CUST01739,0.9847326861044402,3.027946094832067e-11
CUST01740,0.9999886894738492,0.9999999018101681
CUST01741,0.9999867263325819,0.9999999053225656
CUST01742,0.9997900488767502,0.01109241378021094
CUST01743,0.9999710062322077,
CUST01744,,1.2273077986898659e-14
CUST01746,0.9999790129505994,0.0007031264150277449
CUST01747,0.999767041864848,7.857430594776944e-09
CUST01748,0.9999924245723596,8.394705455174683e-07
CUST01749,0.023368678746718576,1.258125112876138e-08
CUST01751,0.997713861211808,0.9930236089175817
CUST01752,0.9999861809630498,0.10291338023861149
CUST01753,,0.00048101776149966756
CUST01754,0.9999372197569611,0.001419313015957552
CUST01755,0.9999834521365782,2.593873436665878e-06
CUST01756,0.9998409024650105,0.9999997914697041
CUST01757,0.9988671937969938,0.012182047532836787
CUST01758,0.009590039214527939,1.8316576222299473e-10
CUST01759,,0.00011349137465917565
CUST01760,0.0006246152320897529,1.0341535378866444e-08
CUST01761,0.9994746452847545,0.999999983312598
CUST01762,0.9996704663663828,3.0935889374309975e-08
CUST01763,0.9911940674630584,0.0005256507596444592
CUST01764,0.0027812508776239274,1.6770010474291884e-09
CUST01765,0.999999556910592,
CUST01766,0.9971260080639239,0.004436447241970449
CUST01767,0.9999810792814189,
CUST01768,0.9990937373953518,1.4607195975292938e-08
CUST01769,0.9999263155093475,0.025464831156887167
CUST01770,0.9999826883543717,1.3991567763441796e-06
CUST01771,0.9999223645355478,
CUST01772,0.999989765121204,0.998692257306982
CUST01773,0.9990014243889519,0.00011850321656670233
CUST01774,0.9999992643296837,
CUST01776,0.9999084280178822,0.8390727257189456
CUST01777,0.9999893193999331,0.9999982631226962
CUST01778,0.9999380596127116,
CUST01780,0.9998701795572801,0.9995004748069378
CUST01781,0.9999935347534583,0.9998671208957618
CUST01782,0.9999789175776616,0.9999998820097545
CUST01783,0.9914768662368382,5.664508027276919e-08
CUST01784,0.9994522281815509,
CUST01785,0.9999334179187611,
CUST01786,0.9964017574381162,
CUST01787,0.9999993234623284,
CUST01788,0.9891251024456245,1.6729463883496614e-10
CUST01789,0.9999950647601057,0.961968832117575
CUST01790,0.9999884745810201,4.968417037798424e-05
CUST01791,0.988871093951047,1.9958649906489075e-07
CUST01792,0.9997970794486591,0.35847793440896286
CUST01793,0.9999740118201084,0.999909891024154
CUST01794,0.9999946442996575,0.005541212402686067
CUST01795,0.9999865410325628,0.28649921635334125
CUST01796,0.9999888005015757,0.9996146992272673
CUST01797,0.9999976862523914,0.9999999980478873
CUST01798,0.030664353834340755,
CUST01799,0.9939574307957656,0.19388562058840667
CUST01800,0.9999786325864273,0.9997288210813673
CUST01801,0.9999275808823659,0.9998868503227245
CUST01802,0.9999783888191409,0.997813516240532
CUST01803,0.9994066978584065,
CUST01804,0.9999913186372379,
CUST01805,0.9985481129023196,
CUST01806,0.9978105170263484,0.002147884199087239
CUST01807,0.9988853490012243,5.2551776576030276e-08
CUST01808,0.9146247605215472,
CUST01809,0.9804940564104495,5.6725176037150246e-08
CUST01810,0.0010347286891896194,6.958556249107729e-08
CUST01811,0.9996027623930813,0.9720868495875468
CUST01812,0.9998805128934622,0.0003285110050828683
CUST01813,5.4954071246790095e-06,1.1338864627220824e-14
CUST01814,0.9999729368695721,0.1573085528078594
CUST01815,0.9978607713269421,3.9329207779428214e-08
CUST01816,0.9997476333178226,5.349775396806966e-06
CUST01817,0.999993141559678,0.9999999210032748
CUST01818,0.9999990862547952,0.9999999964019408
CUST01819,0.9999908271293768,0.000790012471678367
CUST01820,0.9982701188916333,1.8973220698222968e-07
CUST01821,0.9991416485265718,1.9069352087063457e-07
CUST01822,0.9999407719612975,4.8423624968101285e-06
CUST01823,0.999849358579215,
CUST01824,,0.8134860377951855
CUST01825,0.9929857083783771,0.0009354732757048291
CUST01826,0.999998026046382,0.9999085494045189
CUST01827,0.9999546751456303,0.9999999994627706
CUST01828,0.9926863822592907,7.117246611268364e-09
CUST01829,0.9999644251053005,0.006819793787873496
CUST01830,0.9999369562586135,0.09827749171052937
CUST01831,0.9999816568474565,0.7502142722218987
CUST01832,0.9972521892668041,0.8882178669682235
CUST01833,0.9993582553717021,0.00017478934173057294
CUST01834,0.9997620384923401,0.9999991764562911
CUST01835,0.9961596986058846,6.349513442659873e-08
CUST01836,0.9999964375251295,
CUST01837,0.9999542596566374,0.9999885344359691
CUST01838,0.9994174324090633,2.330175187187509e-06
CUST01839,,0.9999999981400052
CUST01840,0.9996077348097894,0.9975361335140253
CUST01841,0.9999403366576609,0.001612750756331638
CUST01842,0.9994706969610094,0.0070945456943787765
CUST01843,0.8435276022941794,
CUST01844,0.9999987944535734,0.9996361539243488
CUST01845,0.9999910055984145,0.12763642062580888
CUST01846,0.9999920824877798,
CUST01847,0.9999906030401641,0.9997999614902963
CUST01848,0.999949936573991,0.9989640079679608
CUST01849,0.999993266169329,0.9841898420069598
CUST01850,0.9999541235710392,0.03941115175214896
CUST01851,0.9998569029842433,0.9974482955657971
CUST01852,0.9999968783164302,0.03915184633741515
CUST01853,0.9179513724838686,3.21080849571021e-10
CUST01854,0.9999277789617557,0.8522393762822353
CUST01855,0.9994829635254822,4.9963030724739765e-08
CUST01856,0.9999964291764537,0.9999999911334904
CUST01857,0.9990242304983271,0.4094937907974266
CUST01858,0.9994489247479855,0.029859213428032976
CUST01859,0.9983330617923624,4.058803537342721e-08
CUST01860,0.9999531413994878,0.9995647138396319
CUST01861,0.9999932159605206,0.9999999994595825
CUST01862,0.999989914389355,0.07472970165466518
CUST01863,0.9489640685761627,6.986450496814634e-13
CUST01864,0.9999369469442866,0.9221260066486922
CUST01865,0.9999207491001567,
CUST01866,,0.015107943189305048
CUST01867,0.9999997259935984,0.9999999986207488
CUST01868,0.9999635455981857,0.07853285941278884
CUST01869,0.7020455365224543,1.6203163305729202e-12
CUST01870,0.9983621153728994,5.081275886497003e-09
CUST01871,0.9999961312904941,0.9999998779425159
CUST01872,0.9999955330698482,0.056960323760279305
CUST01873,0.9998708443811323,0.0003696920371326293
CUST01874,0.9999491982349601,0.013307789957669836
CUST01875,0.9999908113081905,0.9999999653202417
CUST01876,0.998361762495031,1.4597737746807064e-08
CUST01877,0.9999906820795738,0.05841592186079627
CUST01878,0.999709165340817,
CUST01879,0.9999456423904283,0.00020379998812261667
CUST01880,0.039321760197141925,9.919837735579584e-09
CUST01882,0.9999892751676273,0.2626680919659129
CUST01883,0.9999856995043055,
CUST01885,0.9999990786143979,0.9999034555951043
CUST01886,0.9998478213740022,0.9999998143347875
CUST01887,0.9996631309575181,0.02931172204527935
CUST01888,0.9999655445763936,
CUST01889,0.9999746617296559,0.9919905351897297
CUST01890,0.9999955207913663,0.9999909797865375
CUST01891,0.9999759737786814,5.203084610851782e-05
CUST01892,0.9999804100509752,
CUST01893,0.9999420142435049,7.681589852086453e-07
CUST01894,0.9944803855292819,1.1723707203686206e-06
CUST01895,0.9987060057067514,
CUST01896,0.9999760534672422,
CUST01897,0.9997221131936144,0.0027259173804355242
CUST01898,0.005645580743581281,4.8291987112626746e-11
CUST01899,0.9999719316616411,0.9999999328007082
CUST01900,0.9999404333021888,0.9999653041462379
CUST01901,0.9999567350835501,0.01443928621591895
CUST01902,0.999992979562686,0.0005747046968485871
CUST01903,0.9997373273271064,1.3598697944050916e-08
CUST01904,,1.1844895029458923e-12
CUST01905,0.999624252176619,1.6803111272642337e-05
CUST01906,0.9999511689128194,0.9992801774182943
CUST01907,0.9886982356018809,7.711074640530852e-10
CUST01908,0.9998241202853305,0.004322212659345264
CUST01909,0.9999531317787244,0.9995164732627675
CUST01910,0.9985694898078039,
CUST01911,,1.5869332104631722e-10
CUST01912,0.9999929639772975,0.999999988667276
CUST01913,0.9987904047772832,0.0005192455969897597
CUST01914,0.9993772052345691,0.9997636957733854
