CustomerID,cluster
CUST01747,1
CUST01748,1
CUST01749,1
CUST01750,1
CUST01751,0
CUST01752,0
CUST01753,1
CUST01754,0
CUST01755,1
CUST01756,0
CUST01757,1
CUST01758,1
CUST01759,1
CUST01760,1
CUST01761,0
CUST01762,1
CUST01763,1
CUST01764,1
CUST01765,0
CUST01766,1
CUST01767,0
CUST01768,1
CUST01769,0
CUST01770,1
CUST01771,1
CUST01772,0
CUST01773,1
CUST01774,0
CUST01775,0
CUST01776,0
CUST01777,0
CUST01778,0
CUST01779,1
CUST01780,0
CUST01781,0
CUST01782,0
CUST01783,1
CUST01784,1
CUST01785,0
CUST01786,1
CUST01787,0
CUST01788,1
CUST01789,0
CUST01790,1
CUST01791,1
CUST01792,0
CUST01793,0
CUST01794,0
CUST01795,0
CUST01796,0
CUST01797,0
CUST01798,1
CUST01799,0
CUST01800,0
CUST01801,0
CUST01802,0
CUST01803,1
CUST01804,0
CUST01805,1
CUST01806,1
CUST01807,1
CUST01808,1
CUST01809,1
CUST01810,1
CUST01811,0
CUST01812,1
CUST01813,1
CUST01814,0
CUST01815,1
CUST01816,1
CUST01817,0
CUST01818,0
CUST01819,0
CUST01820,1
CUST01821,1
CUST01822,1
CUST01823,1
CUST01824,0
CUST01825,1
CUST01826,0
CUST01827,0
CUST01828,1
CUST01829,0
CUST01830,1
CUST01831,0
CUST01832,0
CUST01833,1
CUST01834,0
CUST01835,1
CUST01836,0
CUST01837,0
CUST01838,1
CUST01839,0
CUST01840,0
CUST01841,1
CUST01842,1
CUST01843,1
CUST01844,0
CUST01845,0
CUST01846,0
CUST01847,0
CUST01848,0
CUST01849,0
CUST01850,0
CUST01851,0
CUST01852,0
CUST01853,1
CUST01854,0
CUST01855,1
CUST01856,0
CUST01857,0
CUST01858,1
CUST01859,1
CUST01860,0
CUST01861,0
CUST01862,0
CUST01863,1
CUST01864,0
CUST01865,0
CUST01866,1
CUST01867,0
CUST01868,0
CUST01869,1
CUST01870,1
CUST01871,0
CUST01872,0
CUST01873,1
CUST01874,0
CUST01875,0
CUST01876,1
CUST01877,0
CUST01878,1
CUST01879,1
CUST01880,1
CUST01881,0
CUST01882,0
CUST01883,1
CUST01884,1
CUST01885,0
CUST01886,0
CUST01887,1
CUST01888,0
CUST01889,0
CUST01890,0
CUST01891,1
CUST01892,0
CUST01893,1
CUST01894,1
CUST01895,1
CUST01896,0
CUST01897,1
CUST01898,1
CUST01899,0
CUST01900,0
CUST01901,0
CUST01902,1
CUST01903,1
CUST01904,1
CUST01905,1
CUST01906,0
CUST01907,1
CUST01908,1
CUST01909,0
CUST01910,1
CUST01911,1
CUST01912,0
CUST01913,1
CUST01914,0
CUST01915,0
CUST01916,1
CUST01917,0
CUST01918,0
CUST01919,0
CUST01920,0
CUST01921,0
CUST01922,0
CUST01923,1
CUST01924,0
CUST01925,1
CUST01926,1
CUST01927,0
CUST01928,0
CUST01929,1
CUST01930,1
CUST01931,0
CUST01932,0
CUST01933,0
CUST01934,0
CUST01935,1
CUST01936,1
CUST01937,1
CUST01938,0
CUST01939,0
CUST01940,0
CUST01941,1
CUST01942,1
CUST01943,1
CUST01944,0
CUST01945,0
CUST01946,0
CUST01947,1
CUST01948,0
CUST01949,1
CUST01950,1
CUST01951,0
CUST01952,0
CUST01953,0
CUST01954,0
CUST01955,1
CUST01956,1
CUST01957,0
CUST01958,1
CUST01959,0
CUST01960,1
CUST01961,1
CUST01962,0
CUST01963,1
CUST01964,0
CUST01965,1
CUST01966,1
CUST01967,0
CUST01968,1
CUST01969,1
CUST01970,1
CUST01971,0
CUST01972,0
CUST01973,0
CUST01974,0
CUST01975,0
CUST01976,1
CUST01977,0
CUST01978,0
CUST01979,1
CUST01980,0
CUST01981,1
CUST01982,0
CUST01983,0
CUST01984,1
CUST01985,0
CUST01986,0
CUST01987,1
CUST01988,0
CUST01989,0
CUST01990,1
CUST01991,0
CUST01992,0
CUST01993,1
CUST01994,1
CUST01995,0
CUST01996,0
CUST01997,0
CUST01998,0
CUST01999,0
CUST02000,1
CUST02001,0
CUST02002,0
CUST02003,1
CUST02004,0
CUST02005,0
CUST02006,0
CUST02007,1
CUST02008,0
CUST02009,0
CUST02010,0
CUST02011,1
CUST02012,0
CUST02013,1
CUST02014,0
CUST02015,1
CUST02016,0
CUST02017,1
CUST02018,1
CUST02019,0
CUST02020,1
CUST02021,0
CUST02022,1
CUST02023,0
CUST02024,1
CUST02025,0
CUST02026,0
CUST02027,0
CUST02028,0
CUST02029,1
CUST02030,1
CUST02031,1
CUST02032,1
CUST02033,1
CUST02034,1
CUST02035,0
CUST02036,1
CUST02037,1
CUST02038,1
CUST02039,0
CUST02040,1
CUST02041,0
CUST02042,0
CUST02043,1
CUST02044,1
CUST02045,0
CUST02046,1
CUST02047,1
CUST02048,0
CUST02049,1
CUST02050,1
CUST02051,1
CUST02052,0
CUST02053,1
CUST02054,1
CUST02055,1
CUST02056,0
CUST02057,1
CUST02058,1
CUST02059,1
CUST02060,0
CUST02061,1
CUST02062,0
CUST02063,0
CUST02064,0
CUST02065,1
CUST02066,0
CUST02067,0
CUST02068,1
CUST02069,1
CUST02070,0
CUST02071,1
CUST02072,0
CUST02073,0
CUST02074,0
CUST02075,0
CUST02076,0
CUST02077,0
CUST02078,0
CUST02079,0
CUST02080,1
CUST02081,0
CUST02082,1
CUST02083,0
CUST02084,1
CUST02085,0
CUST02086,1
CUST02087,1
CUST02088,1
CUST02089,1
CUST02090,0
CUST02091,0
CUST02092,0
CUST02093,0
CUST02094,0
CUST02095,0
CUST02096,1
CUST02097,1
CUST02098,0
CUST02099,0
CUST02100,0
CUST02101,1
CUST02102,0
CUST02103,0
CUST02104,0
CUST02105,0
CUST02106,1
CUST02107,1
CUST02108,1
CUST02109,1
CUST02110,1
CUST02111,0
CUST02112,1
CUST02113,1
CUST02114,1
CUST02115,0
CUST02116,1
CUST02117,0
CUST02118,1
CUST02119,0
CUST02120,1
CUST02121,0
CUST02122,0
CUST02123,0
CUST02124,1
CUST02125,0
CUST02126,1
CUST02127,0
CUST02128,1
CUST02129,0
CUST02130,1
CUST02131,1
CUST02132,0
CUST02133,0
CUST02134,0
CUST02135,1
CUST02136,0
CUST02137,0
CUST02138,0
CUST02139,1
CUST02140,0
CUST02141,0
CUST02142,1
CUST02143,1
CUST02144,1
CUST02145,1
CUST02146,1
CUST02147,0
CUST02148,0
CUST02149,1
CUST02150,0
CUST02151,0
CUST02152,0
CUST02153,0
CUST02154,1
CUST02155,1
CUST02156,1
CUST02157,1
CUST02158,0
CUST02159,1
CUST02160,0
CUST02161,1
CUST02162,0
CUST02163,1
CUST02164,1
CUST02165,0
CUST02166,0
CUST02167,0
CUST02168,0
CUST02169,1
CUST02170,0
CUST02171,0
CUST02172,0
CUST02173,1
CUST02174,0
CUST02175,1
CUST02176,0
CUST02177,0
CUST02178,0
CUST02179,0
CUST02180,0
CUST02181,1
CUST02182,1
CUST02183,1
CUST02184,0
CUST02185,0
CUST02186,1
CUST02187,0
CUST02188,0
CUST02189,1
CUST02190,0
CUST02191,1
CUST02192,1
CUST02193,1
CUST02194,0
CUST02195,0
CUST02196,1
CUST02197,0
CUST02198,0
CUST02199,0
CUST02200,1
CUST02201,0
CUST02202,1
CUST02203,0
CUST02204,1
CUST02205,0
CUST02206,1
CUST02207,1
CUST02208,0
CUST02209,0
CUST02210,1
CUST02211,1
CUST02212,1
CUST02213,0
CUST02214,0
CUST02215,0
CUST02216,0
CUST02217,0
CUST02218,0
CUST02219,1
CUST02220,0
CUST02221,0
CUST02222,1
CUST02223,1
CUST02224,1
CUST02225,0
CUST02226,1
CUST02227,1
CUST02228,0
CUST02229,0
CUST02230,0
CUST02231,0
CUST02232,1
CUST02233,0
CUST02234,0
CUST02235,1
CUST02236,0
CUST02237,1
CUST02238,1
CUST02239,1
CUST02240,1
CUST02241,1
CUST02242,1
CUST02243,0
CUST02244,1
CUST02245,1
CUST02246,0
CUST02247,0
CUST02248,0
CUST02249,0
CUST02250,1
CUST02251,1
CUST02252,1
CUST02253,0
CUST02254,0
CUST02255,0
CUST02256,1
CUST02257,0
CUST02258,1
CUST02259,0
CUST02260,1
CUST02261,0
CUST02262,1
CUST02263,1
CUST02264,1
CUST02265,1
CUST02266,1
CUST02267,0
CUST02268,1
CUST02269,1
CUST02270,0
CUST02271,1
CUST02272,0
CUST02273,0
CUST02274,1
CUST02275,1
CUST02276,0
CUST02277,1
CUST02278,0
CUST02279,0
CUST02280,1
CUST02281,0
CUST02282,0
CUST02283,1
CUST02284,0
CUST02285,1
CUST02286,1
CUST02287,1
CUST02288,1
CUST02289,0
CUST02290,1
CUST02291,0
CUST02292,0
CUST02293,0
CUST02294,0
CUST02295,0
CUST02296,0
CUST02297,0
CUST02298,0
CUST02299,0
CUST02300,1
CUST02301,0
CUST02302,0
CUST02303,1
CUST02304,1
CUST02305,1
CUST02306,1
CUST02307,0
CUST02308,1
CUST02309,0
CUST02310,1
CUST02311,0
CUST02312,1
CUST02313,1
CUST02314,0
CUST02315,0
CUST02316,0
CUST02317,1
CUST02318,1
CUST02319,1
CUST02320,0
CUST02321,0
CUST02322,1
CUST02323,1
CUST02324,1
CUST02325,1
CUST02326,1
CUST02327,0
CUST02328,1
CUST02329,1
CUST02330,1
CUST02331,0
CUST02332,0
CUST02333,1
CUST02334,1
CUST02335,1
CUST02336,0
CUST02337,0
CUST02338,0
CUST02339,1
CUST02340,0
CUST02341,1
CUST02342,1
CUST02343,0
CUST02344,1
CUST02345,0
CUST02346,0
CUST02347,1
CUST02348,0
CUST02349,0
CUST02350,0
CUST02351,0
CUST02352,1
CUST02353,0
CUST02354,0
CUST02355,1
CUST02356,0
CUST02357,0
CUST02358,1
CUST02359,0
CUST02360,1
CUST02361,0
CUST02362,0
CUST02363,0
CUST02364,0
CUST02365,1
CUST02366,0
CUST02367,1
CUST02368,1
CUST02369,0
CUST02370,0
CUST02371,0
CUST02372,1
CUST02373,1
CUST02374,0
CUST02375,0
CUST02376,0
CUST02377,1
CUST02378,1
CUST02379,0
CUST02380,1
CUST02381,1
CUST02382,1
CUST02383,0
CUST02384,0
CUST02385,1
CUST02386,0
CUST02387,1
CUST02388,1
CUST02389,0
CUST02390,0
CUST02391,1
CUST02392,0
CUST02393,1
CUST02394,0
CUST02395,0
CUST02396,0
CUST02397,0
CUST02398,1
CUST02399,0
CUST02400,1
CUST02401,0
CUST02402,1
CUST02403,1
CUST02404,1
CUST02405,0
CUST02406,0
CUST02407,1
CUST02408,0
CUST02409,0
CUST02410,1
CUST02411,0
CUST02412,1
CUST02413,1
CUST02414,1
CUST02415,1
CUST02416,0
CUST02417,1
CUST02418,1
CUST02419,0
CUST02420,1
CUST02421,0
CUST02422,1
CUST02423,1
CUST02424,1
CUST02425,0
CUST02426,1
CUST02427,0
CUST02428,1
CUST02429,1
CUST02430,0
CUST02431,0
CUST02432,1
CUST02433,1
CUST02434,0
CUST02435,0
CUST02436,0
CUST02437,1
CUST02438,1
CUST02439,1
CUST02440,0
CUST02441,1
CUST02442,1
CUST02443,1
CUST02444,0
CUST02445,1
CUST02446,1
CUST02447,1
CUST02448,1
CUST02449,0
CUST02450,0
CUST02451,1
CUST02452,1
CUST02453,1
CUST02454,1
CUST02455,1
CUST02456,1
CUST02457,1
CUST02458,0
CUST02459,1
CUST02460,0
CUST02461,1
CUST02462,0
CUST02463,1
CUST02464,0
CUST02465,0
CUST02466,0
CUST02467,0
CUST02468,0
CUST02469,0
CUST02470,0
CUST02471,1
CUST02472,1
CUST02473,0
CUST02474,0
CUST02475,0
CUST02476,1
CUST02477,0
CUST02478,0
CUST02479,1
CUST02480,1
CUST02481,1
CUST02482,0
CUST02483,1
CUST02484,1
CUST02485,0
CUST02486,0
CUST02487,0
CUST02488,0
CUST02489,0
CUST02490,0
CUST02491,0
CUST02492,0
CUST02493,0
CUST02494,0
CUST02495,1
CUST02496,0
CUST02497,0
CUST02498,1
CUST02499,1
CUST02500,0
CUST02501,0
CUST02502,0
CUST02503,1
CUST02504,1
CUST02505,1
CUST02506,1
CUST02507,0
CUST02508,0
CUST02509,0
CUST02510,1
CUST02511,1
CUST02512,0
CUST02513,1
CUST02514,1
CUST02515,0
CUST02516,1
CUST02517,1
CUST02518,1
CUST02519,0
CUST02520,0
CUST02521,0
CUST02522,1
CUST02523,0
CUST02524,0
CUST02525,0
CUST02526,1
CUST02527,1
CUST02528,0
CUST02529,0
CUST02530,0
CUST02531,1
CUST02532,1
CUST02533,1
CUST02534,0
CUST02535,0
CUST02536,0
CUST02537,0
CUST02538,0
CUST02539,0
CUST02540,1
CUST02541,0
CUST02542,1
CUST02543,0
CUST02544,1
CUST02545,0
CUST02546,1
CUST02547,1
CUST02548,0
CUST02549,0
CUST02550,1
CUST02551,1
CUST02552,1
CUST02553,0
CUST02554,0
CUST02555,0
CUST02556,1
CUST02557,1
CUST02558,1
CUST02559,1
CUST02560,0
CUST02561,0
CUST02562,0
CUST02563,0
CUST02564,0
CUST02565,0
CUST02566,0
CUST02567,1
CUST02568,0
CUST02569,0
CUST02570,1
CUST02571,0
CUST02572,0
CUST02573,0
CUST02574,0
CUST02575,1
CUST02576,1
CUST02577,1
CUST02578,1
CUST02579,0
CUST02580,1
CUST02581,1
CUST02582,1
CUST02583,0
CUST02584,1
CUST02585,0
CUST02586,0
CUST02587,1
CUST02588,1
CUST02589,0
CUST02590,1
CUST02591,1
CUST02592,0
CUST02593,1
CUST02594,0
CUST02595,1
CUST02596,0
CUST02597,1
CUST02598,0
CUST02599,1
CUST02600,1
CUST02601,1
CUST02602,0
CUST02603,1
CUST02604,0
CUST02605,1
CUST02606,0
CUST02607,0
CUST02608,0
CUST02609,1
CUST02610,1
CUST02611,0
CUST02612,0
CUST02613,0
CUST02614,0
CUST02615,1
CUST02616,0
CUST02617,1
CUST02618,1
CUST02619,1
CUST02620,0
CUST02621,0
CUST02622,0
CUST02623,0
CUST02624,0
CUST02625,0
CUST02626,1
CUST02627,1
CUST02628,1
CUST02629,1
CUST02630,0
CUST02631,0
CUST02632,1
CUST02633,1
CUST02634,1
CUST02635,1
CUST02636,0
CUST02637,0
CUST02638,1
CUST02639,0
CUST02640,0
CUST02641,1
CUST02642,0
CUST02643,0
CUST02644,1
CUST02645,0
CUST02646,0
CUST02647,0
CUST02648,0
CUST02649,0
CUST02650,1
CUST02651,1
CUST02652,1
CUST02653,0
CUST02654,0
CUST02655,1
CUST02656,0
CUST02657,0
CUST02658,1
CUST02659,0
CUST02660,1
CUST02661,1
CUST02662,1
CUST02663,0
CUST02664,1
CUST02665,0
CUST02666,0
CUST02667,0
CUST02668,1
CUST02669,0
CUST02670,1
CUST02671,0
CUST02672,0
CUST02673,1
CUST02674,0
CUST02675,1
CUST02676,0
CUST02677,1
CUST02678,1
CUST02679,0
CUST02680,1
CUST02681,0
CUST02682,0
CUST02683,0
CUST02684,1
CUST02685,1
CUST02686,0
CUST02687,1
CUST02688,1
CUST02689,0
CUST02690,1
CUST02691,0
CUST02692,0
CUST02693,1
CUST02694,0
CUST02695,1
CUST02696,0
CUST02697,0
CUST02698,0
CUST02699,1
CUST02700,1
CUST02701,0
CUST02702,1
CUST02703,0
CUST02704,0
CUST02705,0
CUST02706,0
CUST02707,1
CUST02708,0
CUST02709,1
CUST02710,0
CUST02711,0
CUST02712,0
CUST02713,1
CUST02714,0
CUST02715,0
CUST02716,1
CUST02717,1
CUST02718,0
CUST02719,1
CUST02720,0
CUST02721,0
CUST02722,0
CUST02723,1
CUST02724,0
CUST02725,1
CUST02726,0
CUST02727,1
CUST02728,1
CUST02729,0
CUST02730,0
CUST02731,1
CUST02732,0
CUST02733,1
CUST02734,1
CUST02735,0
CUST02736,1
CUST02737,1
CUST02738,0
CUST02739,1
CUST02740,0
CUST02741,0
CUST02742,1
CUST02743,0
CUST02744,0
CUST02745,1
CUST02746,0
CUST02747,1
CUST02748,0
CUST02749,1
CUST02750,0
CUST02751,0
CUST02752,1
CUST02753,0
CUST02754,1
CUST02755,1
CUST02756,1
CUST02757,0
CUST02758,0
CUST02759,0
CUST02760,1
CUST02761,0
CUST02762,0
CUST02763,0
CUST02764,1
CUST02765,1
CUST02766,1
CUST02767,0
CUST02768,0
CUST02769,0
CUST02770,0
CUST02771,1
CUST02772,0
CUST02773,0
CUST02774,0
CUST02775,1
CUST02776,1
CUST02777,1
CUST02778,0
CUST02779,1
CUST02780,0
CUST02781,0
CUST02782,0
CUST02783,1
CUST02784,0
CUST02785,1
CUST02786,0
CUST02787,1
CUST02788,0
CUST02789,0
CUST02790,0
CUST02791,1
CUST02792,0
CUST02793,0
CUST02794,0
CUST02795,0
CUST02796,1
CUST02797,1
CUST02798,0
CUST02799,1
CUST02800,1
CUST02801,1
CUST02802,0
CUST02803,1
CUST02804,1
CUST02805,1
CUST02806,0
CUST02807,1
CUST02808,1
CUST02809,1
CUST02810,0
CUST02811,1
CUST02812,1
CUST02813,0
CUST02814,1
CUST02815,0
CUST02816,1
CUST02817,0
CUST02818,0
CUST02819,1
CUST02820,1
CUST02821,0
CUST02822,1
CUST02823,0
CUST02824,0
CUST02825,0
CUST02826,1
CUST02827,1
CUST02828,1
CUST02829,0
CUST02830,0
CUST02831,0
CUST02832,0
CUST02833,1
CUST02834,0
CUST02835,1
CUST02836,0
CUST02837,0
CUST02838,1
CUST02839,0
CUST02840,1
CUST02841,0
CUST02842,0
CUST02843,1
CUST02844,1
CUST02845,0
CUST02846,0
CUST02847,1
CUST02848,1
CUST02849,0
CUST02850,1
CUST02851,1
CUST02852,1
CUST02853,1
CUST02854,0
CUST02855,0
CUST02856,0
CUST02857,0
CUST02858,0
CUST02859,0
CUST02860,0
CUST02861,1
CUST02862,0
CUST02863,1
CUST02864,0
CUST02865,1
CUST02866,1
CUST02867,0
CUST02868,1
CUST02869,1
CUST02870,0
CUST02871,1
CUST02872,1
CUST02873,0
CUST02874,0
CUST02875,1
CUST02876,0
CUST02877,0
CUST02878,1
CUST02879,0
CUST02880,0
CUST02881,0
CUST02882,0
CUST02883,0
CUST02884,1
CUST02885,1
CUST02886,0
CUST02887,0
CUST02888,0
CUST02889,1
CUST02890,0
CUST02891,1
CUST02892,1
CUST02893,1
CUST02894,0
CUST02895,0
CUST02896,0
CUST02897,0
CUST02898,0
CUST02899,1
CUST02900,1
CUST02901,1
CUST02902,1
CUST02903,0
CUST02904,0
CUST02905,0
CUST02906,1
CUST02907,0
CUST02908,0
CUST02909,0
CUST02910,1
CUST02911,1
CUST02912,0
CUST02913,1
CUST02914,0
CUST02915,0
CUST02916,0
CUST02917,0
CUST02918,1
CUST02919,0
CUST02920,0
CUST02921,0
CUST02922,0
CUST02923,0
CUST02924,0
CUST02925,0
CUST02926,1
CUST02927,0
CUST02928,0
CUST02929,0
CUST02930,1
CUST02931,0
CUST02932,1
CUST02933,1
CUST02934,0
CUST02935,0
CUST02936,0
CUST02937,0
CUST02938,1
CUST02939,0
CUST02940,0
CUST02941,1
CUST02942,0
CUST02943,0
CUST02944,0
CUST02945,0
CUST02946,0
CUST02947,0
CUST02948,1
CUST02949,1
CUST02950,0
CUST02951,0
CUST02952,1
CUST02953,1
CUST02954,0
CUST02955,0
CUST02956,0
CUST02957,1
CUST02958,1
CUST02959,1
CUST02960,0
CUST02961,0
CUST02962,1
CUST02963,1
CUST02964,1
CUST02965,0
CUST02966,1
CUST02967,1
CUST02968,0
CUST02969,1
CUST02970,0
CUST02971,1
CUST02972,0
CUST02973,1
CUST02974,0
CUST02975,1
CUST02976,0
CUST02977,0
CUST02978,0
CUST02979,1
CUST02980,1
CUST02981,1
CUST02982,1
CUST02983,0
CUST02984,1
CUST02985,0
CUST02986,1
CUST02987,1
CUST02988,1
CUST02989,0
CUST02990,0
CUST02991,0
CUST02992,0
CUST02993,1
CUST02994,1
CUST02995,0
CUST02996,1
CUST02997,1
CUST02998,0
CUST02999,0
CUST03000,1
CUST03001,0
CUST03002,1
CUST03003,0
CUST03004,0
CUST03005,0
CUST03006,0
CUST03007,1
CUST03008,0
CUST03009,1
CUST03010,0
CUST03011,1
CUST03012,1
CUST03013,1
CUST03014,0
CUST03015,1
CUST03016,0
CUST03017,1
CUST03018,0
CUST03019,0
CUST03020,0
CUST03021,0
CUST03022,0
CUST03023,0
CUST03024,1
CUST03025,0
CUST03026,1
CUST03027,0
CUST03028,0
CUST03029,0
CUST03030,1
CUST03031,0
CUST03032,1
CUST03033,0
CUST03034,1
CUST03035,0
CUST03036,0
CUST03037,0
CUST03038,1
CUST03039,0
CUST03040,0
CUST03041,0
CUST03042,1
CUST03043,0
CUST03044,0
CUST03045,0
CUST03046,0
CUST03047,0
CUST03048,0
CUST03049,0
CUST03050,1
CUST03051,0
CUST03052,0
CUST03053,0
CUST03054,1
CUST03055,1
CUST03056,1
CUST03057,1
CUST03058,1
CUST03059,1
CUST03060,1
CUST03061,1
CUST03062,0
CUST03063,0
CUST03064,0
CUST03065,1
CUST03066,0
CUST03067,1
CUST03068,0
CUST03069,0
CUST03070,0
CUST03071,0
CUST03072,0
CUST03073,0
CUST03074,0
CUST03075,0
CUST03076,0
CUST03077,0
CUST03078,1
CUST03079,1
CUST03080,0
CUST03081,0
CUST03082,1
CUST03083,0
CUST03084,0
CUST03085,1
CUST03086,0
CUST03087,0
CUST03088,1
CUST03089,1
CUST03090,0
CUST03091,0
CUST03092,1
CUST03093,1
CUST03094,1
CUST03095,1
CUST03096,1
CUST03097,1
CUST03098,0
CUST03099,1
CUST03100,1
CUST03101,1
CUST03102,1
CUST03103,1
CUST03104,1
CUST03105,1
CUST03106,0
CUST03107,0
CUST03108,0
CUST03109,0
CUST03110,0
CUST03111,1
CUST03112,0
CUST03113,1
CUST03114,0
CUST03115,1
CUST03116,1
CUST03117,0
CUST03118,0
CUST03119,1
CUST03120,0
CUST03121,0
CUST03122,1
CUST03123,1
CUST03124,1
CUST03125,0
CUST03126,1
CUST03127,0
CUST03128,1
CUST03129,1
CUST03130,0
CUST03131,0
CUST03132,1
CUST03133,0
CUST03134,1
CUST03135,0
CUST03136,0
CUST03137,0
CUST03138,0
CUST03139,1
CUST03140,1
CUST03141,1
CUST03142,0
CUST03143,0
CUST03144,1
CUST03145,0
CUST03146,0
CUST03147,1
CUST03148,0
CUST03149,1
CUST03150,1
CUST03151,0
CUST03152,1
CUST03153,1
CUST03154,0
CUST03155,1
CUST03156,0
CUST03157,1
CUST03158,0
CUST03159,0
CUST03160,0
CUST03161,1
CUST03162,1
CUST03163,1
CUST03164,1
CUST03165,1
CUST03166,0
CUST03167,0
CUST03168,1
CUST03169,0
CUST03170,0
CUST03171,0
CUST03172,0
CUST03173,1
CUST03174,1
CUST03175,0
CUST03176,0
CUST03177,1
CUST03178,1
CUST03179,0
CUST03180,0
CUST03181,0
CUST03182,0
CUST03183,1
CUST03184,0
CUST03185,0
CUST03186,1
CUST03187,1
CUST03188,1
CUST03189,0
CUST03190,0
CUST03191,0
CUST03192,0
CUST03193,0
CUST03194,0
CUST03195,0
CUST03196,1
CUST03197,0
CUST03198,0
CUST03199,0
CUST03200,0
CUST03201,0
CUST03202,0
CUST03203,1
CUST03204,0
CUST03205,0
CUST03206,1
CUST03207,0
CUST03208,0
CUST03209,0
CUST03210,1
CUST03211,0
CUST03212,1
CUST03213,0
CUST03214,0
CUST03215,0
CUST03216,1
CUST03217,1
CUST03218,0
CUST03219,1
CUST03220,1
CUST03221,0
CUST03222,1
CUST03223,0
CUST03224,0
CUST03225,0
CUST03226,1
CUST03227,1
CUST03228,0
CUST03229,1
CUST03230,0
CUST03231,1
CUST03232,0
CUST03233,1
CUST03234,0
CUST03235,1
CUST03236,0
CUST03237,0
CUST03238,0
CUST03239,0
CUST03240,0
CUST03241,0
CUST03242,0
CUST03243,1
CUST03244,0
CUST03245,1
CUST03246,0
CUST03247,1
CUST03248,1
CUST03249,0
CUST03250,1
CUST03251,1
CUST03252,1
CUST03253,0
CUST03254,0
CUST03255,0
CUST03256,0
CUST03257,1
CUST03258,0
CUST03259,1
CUST03260,0
CUST03261,0
CUST03262,1
CUST03263,0
CUST03264,0
CUST03265,1
CUST03266,0
CUST03267,0
CUST03268,0
CUST03269,0
CUST03270,1
CUST03271,1
CUST03272,0
CUST03273,1
CUST03274,1
CUST03275,1
CUST03276,1
CUST03277,1
CUST03278,1
CUST03279,0
CUST03280,0
CUST03281,0
CUST03282,0
CUST03283,0
CUST03284,1
CUST03285,0
CUST03286,0
CUST03287,0
CUST03288,0
CUST03289,0
CUST03290,1
CUST03291,0
CUST03292,0
CUST03293,1
CUST03294,1
CUST03295,1
CUST03296,0
CUST03297,0
CUST03298,1
CUST03299,0
CUST03300,1
CUST03301,0
CUST03302,1
CUST03303,1
CUST03304,1
CUST03305,1
CUST03306,0
CUST03307,1
CUST03308,0
CUST03309,1
CUST03310,0
CUST03311,1
CUST03312,0
CUST03313,0
CUST03314,0
CUST03315,0
CUST03316,0
CUST03317,1
CUST03318,0
CUST03319,1
CUST03320,0
CUST03321,1
CUST03322,0
CUST03323,1
CUST03324,1
CUST03325,0
CUST03326,0
CUST03327,0
CUST03328,1
CUST03329,1
CUST03330,0
CUST03331,0
CUST03332,0
CUST03333,1
CUST03334,1
CUST03335,1
CUST03336,0
CUST03337,0
CUST03338,1
CUST03339,0
CUST03340,1
CUST03341,1
CUST03342,0
CUST03343,1
CUST03344,1
CUST03345,0
CUST03346,0
CUST03347,0
CUST03348,0
CUST03349,0
CUST03350,1
CUST03351,1
CUST03352,0
CUST03353,1
CUST03354,1
CUST03355,0
CUST03356,1
CUST03357,0
CUST03358,1
CUST03359,1
CUST03360,1
CUST03361,0
CUST03362,1
CUST03363,1
CUST03364,1
CUST03365,0
CUST03366,0
CUST03367,0
CUST03368,0
CUST03369,0
CUST03370,1
CUST03371,1
CUST03372,0
CUST03373,1
CUST03374,0
CUST03375,1
CUST03376,1
CUST03377,1
CUST03378,0
CUST03379,0
CUST03380,0
CUST03381,0
CUST03382,1
CUST03383,0
CUST03384,1
CUST03385,1
CUST03386,1
CUST03387,0
CUST03388,1
CUST03389,0
CUST03390,0
CUST03391,1
CUST03392,0
CUST03393,0
CUST03394,0
CUST03395,1
CUST03396,0
CUST03397,1
CUST03398,0
CUST03399,0
CUST03400,1
CUST03401,0
CUST03402,1
CUST03403,0
CUST03404,1
CUST03405,1
CUST03406,0
CUST03407,0
CUST03408,0
CUST03409,0
CUST03410,1
CUST03411,0
CUST03412,1
CUST03413,0
CUST03414,1
CUST03415,1
CUST03416,0
CUST03417,0
CUST03418,0
CUST03419,0
CUST03420,1
CUST03421,1
CUST03422,0
CUST03423,1
CUST03424,1
CUST03425,0
CUST03426,0
CUST03427,0
CUST03428,1
CUST03429,0
CUST03430,1
CUST03431,0
CUST03432,1
CUST03433,0
CUST03434,1
CUST03435,0
CUST03436,1
CUST03437,1
CUST03438,1
CUST03439,0
CUST03440,1
CUST03441,0
CUST03442,0
CUST03443,0
CUST03444,1
CUST03445,0
CUST03446,0
CUST03447,0
CUST03448,0
CUST03449,0
CUST03450,1
CUST03451,0
CUST03452,1
CUST03453,0
CUST03454,0
CUST03455,0
CUST03456,0
CUST03457,0
CUST03458,0
CUST03459,0
CUST03460,1
CUST03461,1
CUST03462,1
CUST03463,1
CUST03464,1
CUST03465,0
CUST03466,0
CUST03467,1
CUST03468,1
CUST03469,0
CUST03470,0
CUST03471,0
CUST03472,0
CUST03473,1
CUST03474,0
CUST03475,1
CUST03476,1
CUST03477,1
CUST03478,0
CUST03479,0
CUST03480,0
CUST03481,1
CUST03482,1
CUST03483,1
CUST03484,0
CUST03485,0
CUST03486,1
CUST03487,1
CUST03488,0
CUST03489,1
CUST03490,1
CUST03491,0
CUST03492,1
CUST03493,1
CUST03494,0
