Year,CustomerID,Event
2023,CUST00728,Retirement Drift
2023,CUST00729,Channel Drift
2023,CUST00731,Promotion
2023,CUST00734,Channel Drift
2023,CUST00736,Channel Drift
2023,CUST00738,Policy Lapse
2023,CUST00743,Retirement Drift
2023,CUST00745,Retirement
2023,CUST00745,Retirement Drift
2023,CUST00750,Job Loss
2023,CUST00752,Spending Drift
2023,CUST00758,Spending Drift
2023,CUST00761,Spending Drift
2023,CUST00769,Retirement Drift
2023,CUST00770,Retirement Drift
2023,CUST00771,Promotion
2023,CUST00774,Retirement Drift
2023,CUST00777,Retirement Drift
2023,CUST00779,Promotion
2023,CUST00781,Spending Drift
2023,CUST00783,Promotion
2023,CUST00784,Promotion
2023,CUST00785,Promotion
2023,CUST00786,Promotion
2023,CUST00788,Spending Drift
2023,CUST00789,Channel Drift
2023,CUST00793,Spending Drift
2023,CUST00795,Health Shock
2023,CUST00795,Retirement Drift
2023,CUST00798,Spending Drift
2023,CUST00800,Retirement Drift
2023,CUST00801,Retirement
2023,CUST00801,Health Shock
2023,CUST00801,Retirement Drift
2023,CUST00805,Promotion
2023,CUST00807,Promotion
2023,CUST00811,Channel Drift
2023,CUST00816,Job Loss
2023,CUST00821,Spending Drift
2023,CUST00834,Retirement Drift
2023,CUST00837,Spending Drift
2023,CUST00838,Promotion
2023,CUST00843,Spending Drift
2023,CUST00843,Channel Drift
2023,CUST00844,Retirement
2023,CUST00844,Channel Drift
2023,CUST00844,Retirement Drift
2023,CUST00848,Promotion
2023,CUST00853,Retirement Drift
2023,CUST00854,Policy Lapse
2023,CUST00854,Channel Drift
2023,CUST00856,Spending Drift
2023,CUST00857,Job Loss
2023,CUST00857,Policy Lapse
2023,CUST00862,Retirement Drift
2023,CUST00869,Retirement Drift
2023,CUST00871,Policy Lapse
2023,CUST00872,Promotion
2023,CUST00872,Spending Drift
2023,CUST00875,Retirement Drift
2023,CUST00878,Channel Drift
2023,CUST00882,Spending Drift
2023,CUST00885,Promotion
2023,CUST00887,Promotion
2023,CUST00889,Marriage
2023,CUST00890,Channel Drift
2023,CUST00891,Promotion
2023,CUST00894,Promotion
2023,CUST00895,Channel Drift
2023,CUST00899,Retirement
2023,CUST00899,Retirement Drift
2023,CUST00904,Retirement Drift
2023,CUST00910,Channel Drift
2023,CUST00920,Promotion
2023,CUST00922,Marriage
2023,CUST00922,Spending Drift
2023,CUST00923,Spending Drift
2023,CUST00923,Channel Drift
2023,CUST00927,Retirement Drift
2023,CUST00928,Retirement Drift
2023,CUST00929,Retirement
2023,CUST00929,Policy Lapse
2023,CUST00929,Policy Reactivation
2023,CUST00929,Retirement Drift
2023,CUST00932,Retirement
2023,CUST00932,Retirement Drift
2023,CUST00933,Retirement
2023,CUST00933,Retirement Drift
2023,CUST00938,Spending Drift
2023,CUST00938,Retirement Drift
2023,CUST00941,Promotion
2023,CUST00945,Spending Drift
2023,CUST00949,Channel Drift
2023,CUST00950,Retirement
2023,CUST00950,Retirement Drift
2023,CUST00952,Retirement Drift
2023,CUST00957,Retirement Drift
2023,CUST00959,Promotion
2023,CUST00967,Retirement Drift
2023,CUST00970,Promotion
2023,CUST00971,Policy Lapse
2023,CUST00971,Spending Drift
2023,CUST00971,Channel Drift
2023,CUST00973,Policy Lapse
2023,CUST00973,Policy Reactivation
2023,CUST00974,Retirement Drift
2023,CUST00981,Retirement Drift
2023,CUST00987,Retirement Drift
2023,CUST00990,Health Shock
2023,CUST00991,Promotion
2023,CUST00993,Spending Drift
2023,CUST00994,Channel Drift
2023,CUST00995,Job Loss
2023,CUST00997,Spending Drift
2023,CUST00997,Retirement Drift
2023,CUST00999,Policy Lapse
2023,CUST00999,Channel Drift
2023,CUST01003,Channel Drift
2023,CUST01004,Channel Drift
2023,CUST01006,Marriage
2023,CUST01008,Retirement
2023,CUST01008,Retirement Drift
2023,CUST01009,Policy Lapse
2023,CUST01009,Policy Reactivation
2023,CUST01010,Retirement Drift
2023,CUST01011,Channel Drift
2023,CUST01012,Retirement
2023,CUST01012,Retirement Drift
2023,CUST01013,Job Loss
2023,CUST01014,Promotion
2023,CUST01015,Retirement Drift
2023,CUST01017,Policy Lapse
2023,CUST01019,Channel Drift
2023,CUST01021,Retirement Drift
2023,CUST01023,Channel Drift
2023,CUST01025,Promotion
2023,CUST01034,Promotion
2023,CUST01037,Retirement
2023,CUST01037,Retirement Drift
2023,CUST01038,Health Shock
2023,CUST01039,Retirement Drift
2023,CUST01043,Policy Lapse
2023,CUST01043,Policy Reactivation
2023,CUST01043,Health Shock
2023,CUST01045,Retirement Drift
2023,CUST01048,Spending Drift
2023,CUST01050,Spending Drift
2023,CUST01056,Retirement
2023,CUST01056,Retirement Drift
2023,CUST01058,Spending Drift
2023,CUST01069,Channel Drift
2023,CUST01073,Promotion
2023,CUST01075,Channel Drift
2023,CUST01076,Channel Drift
2023,CUST01077,Promotion
2023,CUST01078,Channel Drift
2023,CUST01080,Retirement Drift
2023,CUST01082,Retirement Drift
2023,CUST01083,Policy Lapse
2023,CUST01083,Channel Drift
2023,CUST01084,Retirement
2023,CUST01084,Retirement Drift
2023,CUST01085,Spending Drift
2023,CUST01091,Divorce
2023,CUST01097,Retirement
2023,CUST01097,Retirement Drift
2023,CUST01098,Promotion
2023,CUST01099,Retirement
2023,CUST01099,Policy Lapse
2023,CUST01099,Spending Drift
2023,CUST01099,Channel Drift
2023,CUST01099,Retirement Drift
2023,CUST01103,Retirement
2023,CUST01103,Retirement Drift
2023,CUST01105,Policy Lapse
2023,CUST01107,Spending Drift
2023,CUST01116,Retirement Drift
2023,CUST01119,Retirement Drift
2023,CUST01121,Retirement
2023,CUST01121,Spending Drift
2023,CUST01121,Retirement Drift
2023,CUST01123,Channel Drift
2023,CUST01125,Retirement
2023,CUST01125,Retirement Drift
2023,CUST01126,Spending Drift
2023,CUST01129,Promotion
2023,CUST01130,Promotion
2023,CUST01130,Spending Drift
2023,CUST01131,Channel Drift
2023,CUST01133,Divorce
2023,CUST01134,Retirement Drift
2023,CUST01141,Spending Drift
2023,CUST01141,Retirement Drift
2023,CUST01148,Retirement Drift
2023,CUST01149,Retirement Drift
2023,CUST01151,Marriage
2023,CUST01151,Channel Drift
2023,CUST01152,Retirement Drift
2023,CUST01153,Promotion
2023,CUST01155,Retirement Drift
2023,CUST01158,Retirement
2023,CUST01158,Retirement Drift
2023,CUST01159,Channel Drift
2023,CUST01167,Marriage
2023,CUST01169,Health Shock
2023,CUST01175,Retirement Drift
2023,CUST01176,Policy Lapse
2023,CUST01176,Policy Reactivation
2023,CUST01181,Channel Drift
2023,CUST01183,Channel Drift
2023,CUST01188,Policy Lapse
2023,CUST01189,Retirement Drift
2023,CUST01192,Retirement
2023,CUST01192,Retirement Drift
2023,CUST01193,Policy Lapse
2023,CUST01193,Policy Reactivation
2023,CUST01195,Retirement Drift
2023,CUST01203,Promotion
2023,CUST01210,Retirement Drift
2023,CUST01217,Job Loss
2023,CUST01217,Retirement
2023,CUST01217,Retirement Drift
2023,CUST01222,Retirement
2023,CUST01222,Channel Drift
2023,CUST01222,Retirement Drift
2023,CUST01227,Channel Drift
2023,CUST01232,Channel Drift
2023,CUST01236,Spending Drift
2023,CUST01243,Spending Drift
2023,CUST01244,Spending Drift
2023,CUST01244,Retirement Drift
2023,CUST01247,Promotion
2023,CUST01249,Spending Drift
2023,CUST01253,Spending Drift
2023,CUST01253,Retirement Drift
2023,CUST01260,Spending Drift
2023,CUST01265,Promotion
2023,CUST01266,Channel Drift
2023,CUST01275,Channel Drift
2023,CUST01277,Channel Drift
2023,CUST01281,Channel Drift
2023,CUST01285,Policy Lapse
2023,CUST01285,Spending Drift
2023,CUST01288,Retirement
2023,CUST01288,Retirement Drift
2023,CUST01290,Spending Drift
2023,CUST01291,Spending Drift
2023,CUST01293,Spending Drift
2023,CUST01297,Promotion
2023,CUST01299,Channel Drift
2023,CUST01302,Retirement Drift
2023,CUST01305,Promotion
2023,CUST01306,Marriage
2023,CUST01307,Channel Drift
2023,CUST01311,Policy Lapse
2023,CUST01311,Policy Reactivation
2023,CUST01312,Spending Drift
2023,CUST01316,Promotion
2023,CUST01318,Health Shock
2023,CUST01319,Spending Drift
2023,CUST01321,Channel Drift
2023,CUST01321,Retirement Drift
2023,CUST01329,Channel Drift
2023,CUST01331,Retirement
2023,CUST01331,Spending Drift
2023,CUST01331,Retirement Drift
2023,CUST01336,Promotion
2023,CUST01336,Channel Drift
2023,CUST01337,Promotion
2023,CUST01339,Retirement Drift
2023,CUST01341,Policy Lapse
2023,CUST01341,Policy Reactivation
2023,CUST01342,Spending Drift
2023,CUST01345,Spending Drift
2023,CUST01346,Spending Drift
2023,CUST01348,Channel Drift
2023,CUST01350,Retirement Drift
2023,CUST01356,Policy Lapse
2023,CUST01356,Retirement Drift
2023,CUST01361,Promotion
2023,CUST01368,Spending Drift
2023,CUST01371,Health Shock
2023,CUST01373,Spending Drift
2023,CUST01375,Retirement
2023,CUST01375,Retirement Drift
2023,CUST01379,Promotion
2023,CUST01379,Marriage
2023,CUST01380,Childbirth
2023,CUST01381,Spending Drift
2023,CUST01383,Job Loss
2023,CUST01388,Retirement
2023,CUST01388,Retirement Drift
2023,CUST01389,Retirement Drift
2023,CUST01391,Promotion
2023,CUST01392,Spending Drift
2023,CUST01397,Channel Drift
2023,CUST01400,Policy Lapse
2023,CUST01404,Spending Drift
2023,CUST01405,Retirement Drift
2023,CUST01411,Spending Drift
2023,CUST01412,Spending Drift
2023,CUST01414,Retirement
2023,CUST01414,Retirement Drift
2023,CUST01418,Spending Drift
2023,CUST01418,Retirement Drift
2023,CUST01419,Retirement
2023,CUST01419,Retirement Drift
2023,CUST01422,Retirement Drift
2023,CUST01430,Spending Drift
2023,CUST01438,Childbirth
2023,CUST01439,Policy Lapse
2023,CUST01439,Policy Reactivation
2023,CUST01439,Spending Drift
2023,CUST01441,Channel Drift
2023,CUST01443,Channel Drift
2023,CUST01445,Retirement Drift
2023,CUST01448,Spending Drift
2023,CUST01450,Channel Drift
2023,CUST01453,Divorce
2023,CUST01455,Retirement Drift
2023,CUST01456,Promotion
2023,CUST01457,Spending Drift
2023,CUST01457,Channel Drift
2023,CUST01458,Promotion
2023,CUST01466,Channel Drift
2023,CUST01469,Spending Drift
2023,CUST01472,Job Loss
2023,CUST01474,Channel Drift
2023,CUST01474,Retirement Drift
2023,CUST01475,Retirement
2023,CUST01475,Retirement Drift
2023,CUST01476,Promotion
2023,CUST01480,Channel Drift
2023,CUST01483,Spending Drift
2023,CUST01485,Spending Drift
2023,CUST01486,Policy Lapse
2023,CUST01486,Spending Drift
2023,CUST01487,Promotion
2023,CUST01491,Retirement Drift
2023,CUST01494,Spending Drift
2023,CUST01495,Promotion
2023,CUST01497,Channel Drift
2023,CUST01506,Policy Lapse
2023,CUST01508,Promotion
2023,CUST01508,Channel Drift
2023,CUST01509,Promotion
2023,CUST01514,Spending Drift
2023,CUST01514,Channel Drift
2023,CUST01520,Promotion
2023,CUST01522,Retirement
2023,CUST01522,Policy Lapse
2023,CUST01522,Retirement Drift
2023,CUST01523,Promotion
2023,CUST01523,Childbirth
2023,CUST01531,Marriage
2023,CUST01537,Job Loss
2023,CUST01538,Promotion
2023,CUST01540,Promotion
2023,CUST01541,Retirement Drift
2023,CUST01545,Spending Drift
2023,CUST01547,Channel Drift
2023,CUST01548,Promotion
2023,CUST01550,Spending Drift
2023,CUST01551,Spending Drift
2023,CUST01555,Promotion
2023,CUST01562,Retirement Drift
2023,CUST01565,Retirement
2023,CUST01565,Retirement Drift
2023,CUST01566,Spending Drift
2023,CUST01569,Channel Drift
2023,CUST01571,Spending Drift
2023,CUST01574,Promotion
2023,CUST01576,Retirement Drift
2023,CUST01577,Spending Drift
2023,CUST01580,Policy Lapse
2023,CUST01580,Policy Reactivation
2023,CUST01580,Channel Drift
2023,CUST01583,Channel Drift
2023,CUST01587,Channel Drift
2023,CUST01588,Retirement Drift
2023,CUST01592,Spending Drift
2023,CUST01595,Retirement
2023,CUST01595,Retirement Drift
2023,CUST01599,Spending Drift
2023,CUST01605,Spending Drift
2023,CUST01606,Spending Drift
2023,CUST01607,Promotion
2023,CUST01607,Channel Drift
2023,CUST01608,Spending Drift
2023,CUST01609,Spending Drift
2023,CUST01610,Divorce
2023,CUST01613,Health Shock
2023,CUST01618,Channel Drift
2023,CUST01620,Promotion
2023,CUST01620,Spending Drift
2023,CUST01624,Promotion
2023,CUST01631,Policy Lapse
2023,CUST01637,Spending Drift
2023,CUST01639,Retirement Drift
2023,CUST01647,Spending Drift
2023,CUST01647,Channel Drift
2023,CUST01650,Spending Drift
2023,CUST01650,Channel Drift
2023,CUST01651,Promotion
2023,CUST01653,Spending Drift
2023,CUST01653,Retirement Drift
2023,CUST01654,Promotion
2023,CUST01657,Retirement Drift
2023,CUST01658,Promotion
2023,CUST01659,Spending Drift
2023,CUST01670,Policy Lapse
2023,CUST01670,Spending Drift
2023,CUST01672,Job Loss
2023,CUST01673,Spending Drift
2023,CUST01674,Channel Drift
2023,CUST01674,Retirement Drift
2023,CUST01675,Spending Drift
2023,CUST01676,Divorce
2023,CUST01682,Retirement
2023,CUST01682,Spending Drift
2023,CUST01682,Retirement Drift
2023,CUST01685,Retirement
2023,CUST01685,Spending Drift
2023,CUST01685,Retirement Drift
2023,CUST01687,Retirement Drift
2023,CUST01691,Channel Drift
2023,CUST01696,Channel Drift
2023,CUST01696,Retirement Drift
2023,CUST01703,Spending Drift
2023,CUST01703,Retirement Drift
2023,CUST01704,Policy Lapse
2023,CUST01705,Retirement
2023,CUST01705,Retirement Drift
2023,CUST01707,Retirement
2023,CUST01707,Retirement Drift
2023,CUST01712,Retirement Drift
2023,CUST01714,Retirement Drift
2023,CUST01717,Spending Drift
2023,CUST01719,Policy Lapse
2023,CUST01719,Policy Reactivation
2023,CUST01721,Channel Drift
2023,CUST01722,Spending Drift
2023,CUST01726,Retirement
2023,CUST01726,Retirement Drift
2023,CUST01728,Retirement
2023,CUST01728,Retirement Drift
2023,CUST01732,Spending Drift
2023,CUST01733,Retirement
2023,CUST01733,Retirement Drift
2023,CUST01737,Job Loss
2023,CUST01738,Retirement Drift
2023,CUST01739,Policy Lapse
2023,CUST01739,Spending Drift
2023,CUST01740,Spending Drift
2023,CUST01746,Spending Drift
2023,CUST01749,Job Loss
2023,CUST01749,Retirement
2023,CUST01749,Retirement Drift
2023,CUST01751,Spending Drift
2023,CUST01760,Retirement Drift
2023,CUST01761,Marriage
2023,CUST01763,Retirement Drift
2023,CUST01764,Job Loss
2023,CUST01764,Channel Drift
2023,CUST01764,Retirement Drift
2023,CUST01766,Spending Drift
2023,CUST01770,Marriage
2023,CUST01771,Health Shock
2023,CUST01779,Spending Drift
2023,CUST01780,Promotion
2023,CUST01782,Retirement Drift
2023,CUST01783,Retirement
2023,CUST01783,Spending Drift
2023,CUST01783,Retirement Drift
2023,CUST01785,Retirement Drift
2023,CUST01790,Spending Drift
2023,CUST01791,Retirement
2023,CUST01791,Retirement Drift
2023,CUST01792,Spending Drift
2023,CUST01794,Spending Drift
2023,CUST01797,Promotion
2023,CUST01798,Spending Drift
2023,CUST01799,Retirement
2023,CUST01799,Retirement Drift
2023,CUST01800,Promotion
2023,CUST01801,Spending Drift
2023,CUST01803,Policy Lapse
2023,CUST01809,Policy Lapse
2023,CUST01809,Policy Reactivation
2023,CUST01810,Job Loss
2023,CUST01811,Retirement Drift
2023,CUST01813,Job Loss
2023,CUST01813,Channel Drift
2023,CUST01813,Retirement Drift
2023,CUST01816,Channel Drift
2023,CUST01817,Promotion
2023,CUST01827,Spending Drift
2023,CUST01831,Health Shock
2023,CUST01832,Divorce
2023,CUST01833,Retirement Drift
2023,CUST01835,Retirement Drift
2023,CUST01838,Retirement Drift
2023,CUST01839,Spending Drift
2023,CUST01844,Marriage
2023,CUST01847,Spending Drift
2023,CUST01851,Spending Drift
2023,CUST01853,Retirement Drift
2023,CUST01854,Promotion
2023,CUST01855,Spending Drift
2023,CUST01855,Channel Drift
2023,CUST01856,Promotion
2023,CUST01857,Retirement Drift
2023,CUST01859,Retirement
2023,CUST01859,Retirement Drift
2023,CUST01860,Promotion
2023,CUST01863,Spending Drift
2023,CUST01864,Channel Drift
2023,CUST01866,Policy Lapse
2023,CUST01869,Channel Drift
2023,CUST01873,Spending Drift
2023,CUST01878,Spending Drift
2023,CUST01879,Spending Drift
2023,CUST01880,Job Loss
2023,CUST01894,Retirement
2023,CUST01894,Retirement Drift
2023,CUST01895,Retirement Drift
2023,CUST01898,Policy Lapse
2023,CUST01899,Promotion
2023,CUST01899,Marriage
2023,CUST01901,Spending Drift
2023,CUST01907,Retirement Drift
2023,CUST01909,Channel Drift
2023,CUST01910,Retirement
2023,CUST01910,Retirement Drift
2023,CUST01913,Retirement Drift
2023,CUST01914,Health Shock
2023,CUST01917,Retirement Drift
2023,CUST01919,Promotion
2023,CUST01922,Channel Drift
2023,CUST01923,Retirement Drift
2023,CUST01924,Promotion
2023,CUST01924,Spending Drift
2023,CUST01925,Policy Lapse
2023,CUST01926,Spending Drift
2023,CUST01927,Spending Drift
2023,CUST01928,Divorce
2023,CUST01929,Retirement
2023,CUST01929,Spending Drift
2023,CUST01929,Retirement Drift
2023,CUST01930,Retirement
2023,CUST01930,Retirement Drift
2023,CUST01931,Spending Drift
2023,CUST01931,Retirement Drift
2023,CUST01934,Channel Drift
2023,CUST01935,Retirement Drift
2023,CUST01937,Health Shock
2023,CUST01940,Promotion
2023,CUST01940,Marriage
2023,CUST01941,Policy Lapse
2023,CUST01949,Spending Drift
2023,CUST01950,Spending Drift
2023,CUST01950,Retirement Drift
2023,CUST01951,Channel Drift
2023,CUST01954,Promotion
2023,CUST01954,Health Shock
2023,CUST01956,Retirement
2023,CUST01956,Retirement Drift
2023,CUST01961,Retirement
2023,CUST01961,Retirement Drift
2023,CUST01966,Retirement
2023,CUST01966,Retirement Drift
2023,CUST01968,Retirement Drift
2023,CUST01970,Spending Drift
2023,CUST01972,Divorce
2023,CUST01973,Spending Drift
2023,CUST01974,Spending Drift
2023,CUST01975,Divorce
2023,CUST01976,Retirement
2023,CUST01976,Retirement Drift
2023,CUST01979,Retirement
2023,CUST01979,Retirement Drift
2023,CUST01983,Channel Drift
2023,CUST01983,Retirement Drift
2023,CUST01986,Promotion
2023,CUST01988,Channel Drift
2023,CUST01990,Retirement
2023,CUST01990,Retirement Drift
2023,CUST01991,Childbirth
2023,CUST01993,Retirement Drift
2023,CUST01997,Spending Drift
2023,CUST01999,Promotion
2023,CUST01999,Marriage
2023,CUST02000,Retirement Drift
2023,CUST02002,Divorce
2023,CUST02005,Retirement
2023,CUST02005,Retirement Drift
2023,CUST02006,Retirement Drift
2023,CUST02007,Marriage
2023,CUST02008,Promotion
2023,CUST02010,Channel Drift
2023,CUST02014,Promotion
2023,CUST02015,Retirement
2023,CUST02015,Spending Drift
2023,CUST02015,Retirement Drift
2023,CUST02016,Promotion
2023,CUST02017,Spending Drift
2023,CUST02022,Policy Lapse
2023,CUST02026,Promotion
2023,CUST02030,Channel Drift
2023,CUST02032,Spending Drift
2023,CUST02033,Channel Drift
2023,CUST02034,Channel Drift
2023,CUST02038,Policy Lapse
2023,CUST02044,Retirement Drift
2023,CUST02045,Promotion
2023,CUST02048,Channel Drift
2023,CUST02051,Retirement
2023,CUST02051,Retirement Drift
2023,CUST02058,Marriage
2023,CUST02058,Childbirth
2023,CUST02058,Channel Drift
2023,CUST02064,Retirement Drift
2023,CUST02066,Divorce
2023,CUST02072,Promotion
2023,CUST02078,Promotion
2023,CUST02079,Spending Drift
2023,CUST02080,Retirement Drift
2023,CUST02083,Spending Drift
2023,CUST02087,Health Shock
2023,CUST02088,Spending Drift
2023,CUST02089,Spending Drift
2023,CUST02090,Promotion
2023,CUST02092,Promotion
2023,CUST02093,Channel Drift
2023,CUST02097,Policy Lapse
2023,CUST02099,Promotion
2023,CUST02099,Childbirth
2023,CUST02099,Spending Drift
2023,CUST02101,Policy Lapse
2023,CUST02104,Channel Drift
2023,CUST02106,Retirement
2023,CUST02106,Policy Lapse
2023,CUST02106,Retirement Drift
2023,CUST02107,Job Loss
2023,CUST02107,Policy Lapse
2023,CUST02107,Policy Reactivation
2023,CUST02107,Channel Drift
2023,CUST02108,Channel Drift
2023,CUST02110,Retirement
2023,CUST02110,Policy Lapse
2023,CUST02110,Policy Reactivation
2023,CUST02110,Retirement Drift
2023,CUST02114,Retirement
2023,CUST02114,Retirement Drift
2023,CUST02116,Spending Drift
2023,CUST02118,Retirement Drift
2023,CUST02126,Channel Drift
2023,CUST02130,Job Loss
2023,CUST02131,Childbirth
2023,CUST02135,Spending Drift
2023,CUST02137,Spending Drift
2023,CUST02139,Policy Lapse
2023,CUST02139,Policy Reactivation
2023,CUST02142,Spending Drift
2023,CUST02144,Retirement
2023,CUST02144,Retirement Drift
2023,CUST02151,Spending Drift
2023,CUST02153,Retirement Drift
2023,CUST02154,Retirement
2023,CUST02154,Channel Drift
2023,CUST02154,Retirement Drift
2023,CUST02158,Channel Drift
2023,CUST02163,Job Loss
2023,CUST02163,Policy Lapse
2023,CUST02163,Spending Drift
2023,CUST02168,Spending Drift
2023,CUST02169,Job Loss
2023,CUST02170,Promotion
2023,CUST02173,Retirement
2023,CUST02173,Policy Lapse
2023,CUST02173,Retirement Drift
2023,CUST02176,Retirement Drift
2023,CUST02177,Promotion
2023,CUST02178,Divorce
2023,CUST02179,Spending Drift
2023,CUST02182,Health Shock
2023,CUST02182,Retirement Drift
2023,CUST02183,Retirement
2023,CUST02183,Retirement Drift
2023,CUST02184,Channel Drift
2023,CUST02186,Spending Drift
2023,CUST02188,Promotion
2023,CUST02189,Spending Drift
2023,CUST02193,Spending Drift
2023,CUST02194,Promotion
2023,CUST02194,Channel Drift
2023,CUST02195,Spending Drift
2023,CUST02196,Spending Drift
2023,CUST02204,Retirement Drift
2023,CUST02206,Spending Drift
2023,CUST02209,Promotion
2023,CUST02209,Channel Drift
2023,CUST02211,Policy Lapse
2023,CUST02211,Retirement Drift
2023,CUST02212,Retirement
2023,CUST02212,Retirement Drift
2023,CUST02214,Promotion
2023,CUST02215,Promotion
2023,CUST02225,Channel Drift
2023,CUST02226,Retirement Drift
2023,CUST02228,Promotion
2023,CUST02233,Promotion
2023,CUST02237,Spending Drift
2023,CUST02237,Retirement Drift
2023,CUST02238,Spending Drift
2023,CUST02241,Spending Drift
2023,CUST02241,Retirement Drift
2023,CUST02243,Spending Drift
2023,CUST02245,Spending Drift
2023,CUST02247,Spending Drift
2023,CUST02248,Retirement Drift
2023,CUST02251,Spending Drift
2023,CUST02252,Retirement Drift
2023,CUST02255,Promotion
2023,CUST02256,Retirement
2023,CUST02256,Retirement Drift
2023,CUST02258,Channel Drift
2023,CUST02260,Policy Lapse
2023,CUST02265,Marriage
2023,CUST02265,Channel Drift
2023,CUST02270,Spending Drift
2023,CUST02271,Divorce
2023,CUST02280,Spending Drift
2023,CUST02281,Channel Drift
2023,CUST02282,Channel Drift
2023,CUST02286,Channel Drift
2023,CUST02288,Job Loss
2023,CUST02288,Spending Drift
2023,CUST02289,Promotion
2023,CUST02294,Spending Drift
2023,CUST02297,Promotion
2023,CUST02299,Promotion
2023,CUST02304,Spending Drift
2023,CUST02305,Retirement Drift
2023,CUST02307,Promotion
2023,CUST02311,Spending Drift
2023,CUST02317,Policy Lapse
2023,CUST02319,Job Loss
2023,CUST02321,Spending Drift
2023,CUST02326,Retirement Drift
2023,CUST02328,Promotion
2023,CUST02328,Spending Drift
2023,CUST02331,Spending Drift
2023,CUST02332,Spending Drift
2023,CUST02337,Channel Drift
2023,CUST02338,Spending Drift
2023,CUST02339,Spending Drift
2023,CUST02339,Retirement Drift
2023,CUST02340,Channel Drift
2023,CUST02342,Policy Lapse
2023,CUST02342,Policy Reactivation
2023,CUST02342,Channel Drift
2023,CUST02344,Spending Drift
2023,CUST02344,Retirement Drift
2023,CUST02346,Spending Drift
2023,CUST02347,Retirement
2023,CUST02347,Retirement Drift
2023,CUST02350,Promotion
2023,CUST02353,Channel Drift
2023,CUST02355,Retirement
2023,CUST02355,Retirement Drift
2023,CUST02360,Retirement Drift
2023,CUST02361,Divorce
2023,CUST02368,Job Loss
2023,CUST02368,Policy Lapse
2023,CUST02370,Spending Drift
2023,CUST02374,Spending Drift
2023,CUST02377,Policy Lapse
2023,CUST02377,Policy Reactivation
2023,CUST02378,Channel Drift
2023,CUST02380,Policy Lapse
2023,CUST02380,Spending Drift
2023,CUST02380,Retirement Drift
2023,CUST02382,Retirement Drift
2023,CUST02386,Retirement
2023,CUST02386,Retirement Drift
2023,CUST02396,Retirement Drift
2023,CUST02397,Spending Drift
2023,CUST02408,Promotion
2023,CUST02411,Spending Drift
2023,CUST02411,Retirement Drift
2023,CUST02413,Spending Drift
2023,CUST02413,Retirement Drift
2023,CUST02415,Channel Drift
2023,CUST02416,Health Shock
2023,CUST02417,Spending Drift
2023,CUST02418,Spending Drift
2023,CUST02419,Spending Drift
2023,CUST02424,Retirement Drift
2023,CUST02425,Retirement Drift
2023,CUST02427,Retirement Drift
2023,CUST02428,Policy Lapse
2023,CUST02428,Policy Reactivation
2023,CUST02432,Channel Drift
2023,CUST02432,Retirement Drift
2023,CUST02435,Promotion
2023,CUST02437,Channel Drift
2023,CUST02439,Retirement Drift
2023,CUST02440,Health Shock
2023,CUST02443,Retirement Drift
2023,CUST02445,Retirement Drift
2023,CUST02446,Retirement
2023,CUST02446,Spending Drift
2023,CUST02446,Retirement Drift
2023,CUST02447,Policy Lapse
2023,CUST02450,Promotion
2023,CUST02455,Policy Lapse
2023,CUST02455,Retirement Drift
2023,CUST02457,Job Loss
2023,CUST02460,Channel Drift
2023,CUST02466,Spending Drift
2023,CUST02470,Spending Drift
2023,CUST02471,Marriage
2023,CUST02472,Retirement
2023,CUST02472,Retirement Drift
2023,CUST02478,Spending Drift
2023,CUST02479,Channel Drift
2023,CUST02482,Spending Drift
2023,CUST02482,Retirement Drift
2023,CUST02483,Policy Lapse
2023,CUST02483,Policy Reactivation
2023,CUST02483,Marriage
2023,CUST02487,Spending Drift
2023,CUST02488,Spending Drift
2023,CUST02489,Spending Drift
2023,CUST02494,Retirement
2023,CUST02494,Retirement Drift
2023,CUST02495,Job Loss
2023,CUST02501,Promotion
2023,CUST02501,Marriage
2023,CUST02502,Promotion
2023,CUST02503,Retirement Drift
2023,CUST02504,Retirement Drift
2023,CUST02507,Promotion
2023,CUST02510,Retirement Drift
2023,CUST02512,Spending Drift
2023,CUST02516,Job Loss
2023,CUST02523,Retirement Drift
2023,CUST02527,Health Shock
2023,CUST02543,Spending Drift
2023,CUST02543,Channel Drift
2023,CUST02547,Retirement
2023,CUST02547,Retirement Drift
2023,CUST02550,Retirement Drift
2023,CUST02552,Retirement Drift
2023,CUST02554,Channel Drift
2023,CUST02556,Policy Lapse
2023,CUST02556,Policy Reactivation
2023,CUST02556,Retirement Drift
2023,CUST02557,Retirement Drift
2023,CUST02559,Job Loss
2023,CUST02559,Health Shock
2023,CUST02559,Retirement Drift
2023,CUST02560,Spending Drift
2023,CUST02563,Retirement Drift
2023,CUST02568,Divorce
2023,CUST02569,Spending Drift
2023,CUST02569,Channel Drift
2023,CUST02570,Retirement Drift
2023,CUST02571,Spending Drift
2023,CUST02572,Promotion
2023,CUST02575,Job Loss
2023,CUST02575,Retirement
2023,CUST02575,Retirement Drift
2023,CUST02576,Spending Drift
2023,CUST02579,Spending Drift
2023,CUST02581,Retirement Drift
2023,CUST02582,Retirement Drift
2023,CUST02583,Promotion
2023,CUST02586,Childbirth
2023,CUST02587,Retirement
2023,CUST02587,Retirement Drift
2023,CUST02588,Retirement
2023,CUST02588,Retirement Drift
2023,CUST02592,Spending Drift
